PTN	2064	 PALATIN TECHNOLOGIES INC
PTNQ	-1	 PACER FDS TR TRENDPLIOT 100 ETF (DE)
PTNR	3084	 PARTNER COMMUNICATIONS
PTR	3094	 PETROCHINA CO LTD ADS(RP100 H
PTSI	3106	 PAM TRANSPORTATION SVCS INC
PTX	2063	 PERNIX THERAPEUTICS HOLDINGS
PTY	1031	 PIMCO CORPORATE & INCOME OPPOR
PUB	1032	 PEOPLES UTAH BANCORP COM
PUI	-1	 INVESCO CAPITAL MANAGEMENT LLC
PUK	1032	 PRUDENTIAL PLC ADS (REP 2 ORD)
PUK_	-1	 -10
PUK_A	-1	 -10
PULM	2063	 PULMATRIX INC
PUMP	3095	 ProPetro Holding Corp.
PUTW	-1	 WISDOMTREE INVESTMENTS  INC. - WISDOMTREE CBOE S&P 500 PUTWRITE STRATEGY FUND
PVAC	3094	 PENN VIRGINIA CORP
PVAL	-1	 PRINCIPAL CONTRARIAN VALUE
PVBC	1032	 PROVIDENT BANCORP INC COM STK (MA)
PVG	1010	 PRETIUM RESOURCES INC
PVH	1021	 PVH CORP
PW	1042	 POWER REIT
PW_A	-1	 -10
PWOD	1032	 PENNS WOODS BANCORP INC
PWR	3105	 QUANTA SERVICES INC
PX	1010	 PRAXAIR INC
PXD	3094	 PIONEER NAT RES CO
PXI	-1	 INVESCO CAPITAL MANAGEMENT LLC
PXLW	3116	 PIXELWORKS INC
PXS	3106	 PYXIS TANKERS INC
PY	-1	 PRINCIPAL MANAGEMENT CORP - PRINCIPAL SHAREHOLDER YIELD INDEX ETF
PYDS	3116	 PAYMENT DATA SYSTEMS INC
PYN	1031	 PIMCO NEW YORK MUNICIPAL INCOME FUND III
PYPL	1032	 PAYPAL HLDGS INC COM W.I.
PYS	1032	 PPLUS TRUST SERIES RRD-1 TR CTF CL A
PYT	-1	 PPLUS TR GSC-2 TR CTF FLTG RATE
PYZ	-1	 INVESCO CAPITAL MANAGEMENT LLC
PZC	1031	 PIMCO CALIFORNIA MUNICIPAL INCOME FUND III
PZE	-1	 -10
PZG	1010	 PARAMOUNT GOLD NEVADA CORP
PZN	1031	 PZENA INVESTMENT MANAGEMENT INC
PZRX	-1	 -10
PZZA	1021	 PAPA JOHN'S INTERNATIONAL INC
Q	-1	 -10
QADA	3116	 QAD INC
QADB	3116	 QAD INC
QBAK	3116	 QUALSTAR CORP
QCOM	3116	 QUALCOMM INC
QCP	1042	 QUALITY CARE PPTYS INC COM (MD)
QCRH	1032	 QCR HOLDINGS INC
QD	1032	 QUDIAN INC
QDEL	2064	 QUIDEL CORP
QEP	3094	 QEP RESOURCES INC
QGEN	2064	 QIAGEN NV
QGTA	-1	 INDEXIQ ETF TR IQ LEADERS GTAA TRACKER ETF (DE)
QHC	2063	 QUORUM HEALTH CORP COM
QIWI	1032	 QIWI PLC
QLC	-1	 FLEXSHARES TRUST
QLYS	3116	 QUALYS INC
QMOM	-1	 Alpha MomentumShares U.S. Quantitative Momentum ETF
QNST	3116	 QUINSTREET INC
QQQX	1031	 NUVEEN NASDAQ 100 DYNAMIC OVER
QRHC	3106	 QUEST RESOURCE HOLDING CORP
QRVO	3116	 QORVO INC
QSII	-1	 -10
QSR	1021	 RESTAURANT BRANDS INTERNATIONAL INC
QTM	3116	 QUANTUM-DLT & STORAGE SYS GRP
QTNA	3116	 QUANTENNA COMMUNICATIONS INC
QTNT	2064	 QUOTIENT LTD
QTRH	3116	 QUARTERHILL INC
QTS	1042	 QTS REALTY TRUST INC
QTWO	3116	 Q2 HOLDINGS INC
QUAD	3105	 QUAD/GRAPHICS INC
QUIK	3116	 QUICKLOGIC CORPORATION
QUMU	3116	 QUMU CORP
QUOT	1020	 QUOTIENT TECHNOLOGY INC
QURE	2063	 UNIQURE B.V.
QVAL	-1	 VALUESHARES US QUANTITATIVE VALUE ETF
QVCA	-1	 -10
QVCB	-1	 -10
QVM	-1	 ARROW QVM EQUITY FACTOR ETF
QXGG	-1	 BLUE SKY ASSET MANAGEMENT LLC - QUANTX RISK MANAGED GROWTH ETF
QXMI	-1	 BLUE SKY ASSET MANAGEMENT LLC - QUANTX RISK MANAGED MULTI-ASSET INCOME ETF
QXRR	-1	 BLUE SKY ASSET MANAGEMENT LLC - QUANTX RISK MANAGED REAL RETURN ETF
QXTR	-1	 BLUE SKY ASSET MANAGEMENT LLC - QUANTX RISK MANAGED MULTI-ASSET TOTAL RETURN ETF
R	3105	 RYDER SYSTEM INC
RA	1031	 BROOKFIELD REAL ASSETS INCOME FUND INC
RACE	1020	 FERRARI N.V.
RAD	2053	 RITE AID CORP
RADA	3105	 RADA ELECTRONICS INDS LTD-NEW
RAIL	3106	 FREIGHTCAR AMERICA INC
RAND	1031	 RAND CAPITAL CORP
RARE	2063	 ULTRAGENYX PHARMACEUTICAL INC
RARX	2063	 RA PHARMACEUTICALS INC
RAS	-1	 -10
RAS_A	-1	 -10
RAS_B	-1	 -10
RAS_C	-1	 -10
RATE	-1	 -10
RAVE	1021	 RAVE RESTAURANT GROUP INC
RAVN	3106	 RAVEN INDUSTRIES INC
RBA	3105	 RITCHIE BROS.AUCTIONEERS INC
RBB	1032	 RBB BANCORP
RBC	3106	 REGAL BELOIT CORP
RBCAA	-1	 -10
RBCN	3116	 RUBICON TECHNOLOGY INC
RBIN	-1	 ETF SERIES SOLUTIONS TRUST - NATIONWIDE RISK-BASED INTERNATIONAL EQUITY ETF
RBPAA	-1	 -10
RBS	1032	 ROYAL BANK OF SCOTLAND GROUP PLC
RBS_S	-1	 -10
RBUS	-1	 ETF SERIES SOLUTIONS TRUST - NATIONWIDE RISK-BASED U.S. EQUITY ETF
RCG	1031	 RENN FUND INC
RCI	3084	 ROGERS COMMUNICATIONS INC CL-B
RCII	3105	 RENT-A-CENTER INC
RCKY	1021	 ROCKY BRANDS INC
RCL	1021	 ROYAL CARIBBEAN CRUISES LTD
RCM	3116	 R1 RCM INC
RCMT	3105	 RCM TECHNOLOGIES INC
RCOM	-1	 -10
RCON	3095	 RECON TECHNOLOGY LTD
RCS	1031	 PIMCO STRATEGIC INCOME FUND IN
RDC	3094	 ROWAN COS PLC
RDCM	3084	 RADCOM LTD
RDFN	1042	 REDFIN CORP
RDHL	2063	 REDHILL BIOPHARMA LTD
RDI	1021	 READING INTERNATIONAL INC
RDIB	1021	 READING INTERNATIONAL INC
RDN	1032	 RADIAN GROUP INC
RDNT	2064	 RADNET INC
RDS-A	-1	 -10
RDS-B	-1	 -10
RDUS	2063	 RADIUS HEALTH INC
RDWR	3116	 RADWARE LTD
RDY	2063	 DR. REDDY'S LABORATORIES ADS
RE	1032	 EVEREST RE GP LTD(BERM)HLDG CO
RECN	3105	 RESOURCES GLOBAL PROFESSIONALS
REDU	2053	 RISE EDUCATION CAYMAN LTD
REED	2053	 REED'S INC
REEM	-1	 OPPENHEIMER REVENUE WEIGHTED ETF TRUST - OPPENHEIMER EMERGING MARKETS REVENUE ETF
REFA	-1	 OPPENHEIMER REVENUE WEIGHTED ETF TRUST - OPPENHEIMER INTERNATIONAL REVENUE ETF
REFR	3116	 RESEARCH FRONTIERS INC
REG	1042	 REGENCY CENTERS CORP
REGI	3095	 RENEWABLE ENERGY GROUP INC
REGN	2063	 REGENERON PHARMACEUTICALS INC
REI	3094	 RING ENERGY INC
REIS	3105	 REIS INC
RELL	3116	 RICHARDSON ELECTRONICS LTD/UNITED STATES
RELV	2053	 RELIV INTERNATIONAL INC
RELX	1021	 RELX PLC
RELY	-1	 -10
REML	-1	 CREDIT SUISSE XLINKS MONTHLY PAY 2XLEVERAGED MTG REIT ETF
REN	3094	 RESOLUTE ENERGY CORP
RENN	3116	 RENREN INC
RENX	1021	 RELX NV
REPH	2063	 RECRO PHARMA INC
RES	3095	 RPC INC
RESI	1042	 FRONT YARD RESIDENTIAL CORP
RESN	3116	 RESONANT INC
RETA	2063	 REATA PHARMACEUTICALS INC
REV	2053	 REVLON INC CL A COMMON
REVG	1020	 REV GROUP INC
REX	1010	 REX AMERICAN RESOURCES CORP
REXR	1042	 REXFORD INDUSTRIAL REALTY INC
REXR_A	-1	 -10
REXX	-1	 -10
RF	1032	 REGIONS FINANCIAL CORP
RF_A	-1	 -10
RF_B	-1	 -10
RFAP	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST RIVERFRONT DYNAMIC ASIA PACIFIC ETF
RFCI	-1	 ALPS ADVISORS INC - ALPS RIVERFRONT DYNAMIC CORE INCOME ETF
RFDA	-1	 RIVERFRONT DYNAMIC US DV ETF
RFDI	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST RIVERFRONT DYNAMIC DEVELOPED INTERNATIONAL ETF
RFEM	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST RIVERFRONT DYNAMIC EMERGING MARKETS ETF
RFEU	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST RIVERFRONT DYNAMIC EUROPE ETF
RFFC	-1	 RIVERFRONT DYNAMIC US FC ETF
RFI	1031	 COHEN&STEERS TOT RET REALTY FD
RFIL	3116	 RF INDUSTRIES LTD
RFP	1010	 RESOLUTE FOREST PRODUCTS
RFT	-1	 -10
RFTA	-1	 -10
RFUN	-1	 ALPS ADVISORS INC - ALPS RIVERFRONT DYNAMIC UNCONSTRAINED INCOME ETF
RGA	1032	 REINSURANCE GRP OF AMERICA I
RGC	-1	 -10
RGCO	2074	 RGC RESOURCES INC
RGEN	2063	 REPLIGEN CORP
RGLB	-1	 OPPENHEIMER REVENUE WEIGHTED ETF TRUST - OPPENHEIMER GLOBAL REVENUE ETF
RGLD	1010	 ROYAL GOLD INC
RGLS	2063	 REGULUS THERAPEUTICS INC
RGNX	2063	 REGENXBIO INC COM
RGR	3105	 STURM RUGER & CO INC
RGS	1021	 REGIS CORP-MN-
RGSE	3116	 REAL GOODS SOLAR INC
RGT	1031	 ROYCE GLOBAL VALUE TRUST INC
RH	1021	 RH
RHE	2063	 REGIONAL HEALTH PROPERTIES INC
RHE_A	-1	 -10
RHI	3105	 ROBERT HALF INTERNATIONAL INC
RHP	1042	 RYMAN HOSPITALITY PROPERTIES
RHT	3116	 RED HAT INC
RIBT	2053	 RICEBRAN TECHNOLOGIES
RIBTW	-1	 -10
RIC	-1	 -10
RICE	-1	 -10
RICK	1021	 RCI HOSPITALITY HOLDINGS INC
RIF	1031	 RMR REAL ESTATE INCOME FUND
RIG	3094	 TRANSOCEAN LTD
RIGL	2063	 RIGEL PHARMACEUTICALS INC
RILY	1031	 B. RILEY FINANCIAL INC
RILYL	-1	 -10
RILYZ	-1	 -10
RIO	1010	 RIO TINTO PLC ADS (4 ORD SHS)
RIOT	1032	 RIOT BLOCKCHAIN INC
RISE	-1	 SIT RISING RATE ETF
RIV	1031	 RIVERNORTH OPPORTUNITIES FD INC COM
RIVR	-1	 -10
RIVRW	-1	 -10
RJF	1032	 RAYMOND JAMES FINANCIAL INC
RKDA	1010	 ARCADIA BIOSCIENCES INC COM
RL	1021	 RALPH LAUREN CORP
RLGT	3106	 RADIANT LOGISTICS INC
RLGT_A	-1	 -10
RLGY	1042	 REALOGY HOLDINGS CORP
RLH	1021	 RED LION HOTELS CORPORATION COM STK
RLI	1032	 RLI CORP
RLJ	1042	 RLJ LODGING TRUST
RLJ_A	-1	 -10
RLJE	1021	 RLJ ENTERTAINMENT INC
RLOG	-1	 -10
RM	1032	 REGIONAL MANAGEMENT CORP
RMAX	1042	 RE/MAX HOLDINGS INC
RMBL	1021	 RUMBLEOU INC-B
RMBS	3116	 RAMBUS INC
RMCF	2053	 ROCKY MTN CHOC FACTORY (NEW)
RMD	2064	 RESMED INC
RMGN	3105	 RMG NETWORKS HOLDING CORP
RMNI	3116	 RIMINI STREET INC.
RMNIU	-1	 -10
RMNIW	-1	 -10
RMP	3094	 RICE MIDSTREAM PARTNERS LP
RMPL_	-1	 -10
RMR	1042	 RMR GROUP INC (THE)
RMT	1031	 ROYCE MICRO-CAP TRUST INC
RMTI	2063	 ROCKWELL MEDICAL INC
RNDB	1032	 RANDOLPH BANCORP INC
RNDM	-1	 FIRST TRUST ADVISORS L.P. - DEVELOPED INTERNATIONAL EQUITY SELECT ETF
RNDV	-1	 FIRST TRUST ADVISORS L.P. - US EQUITY DIVIDEND SELECT ETF
RNEM	-1	 FIRST TRUST ADVISORS L.P. - EMERGING MARKETS EQUITY SELECT ETF
RNET	3116	 RIGNET INC
RNG	3116	 RINGCENTRAL INC
RNGR	3095	 RANGER ENERGY SERVICES INC
RNLC	-1	 FIRST TRUST ADVISORS L.P. - LARGE CAP US EQUITY SELECT ETF
RNMC	-1	 FIRST TRUST ADVISORS L.P. - MID CAP US EQUITY SELECT ETF
RNN	2063	 REXAHN PHARMACEUTICALS INC
RNP	1031	 COHEN & STEERS REIT & PFD &I
RNR	1032	 RENAISSANCERE HOLDINGS LTD
RNR_C	-1	 -10
RNR_E	-1	 -10
RNSC	-1	 FIRST TRUST ADVISORS L.P. - SMALL CAP US EQUITY SELECT ETF
RNST	1032	 RENASANT CORP
RNVA	-1	 -10
RNVAZ	-1	 -10
RNWK	3116	 REALNETWORKS INC
ROAM	-1	 LATTICE EMERGING MARKETS STRATEGY ETF
ROCK	1010	 GIBRALTAR INDUSTRIES INC
RODM	-1	 LATTICE INTERNATIONAL EQUITY STRATEGY ETF
ROG	3116	 ROGERS CORPORATION
ROGS	-1	 LATTICE GLOBAL SMALL CAP STRATEGY ETF
ROIC	1042	 RETAIL OPPORTUNITY INVESTMENTS CORP
ROK	3106	 ROCKWELL AUTOMATION INC.
ROKA	-1	 -10
ROKU	3084	 ROKU INC
ROL	3105	 ROLLINS INC
ROLL	3106	 RBC BEARINGS INC
ROP	3106	 ROPER TECHNOLOGIES INC
RORE	-1	 LATTICE STRATEGIES LLC - LATTICE REAL ESTATE STRATEGY ETF
ROSE	3094	 ROSEHILL RESOURCES INC
ROSEU	-1	 -10
ROSEW	-1	 -10
ROSG	-1	 -10
ROST	1021	 ROSS STORES INC
ROUS	-1	 LATTICE US EQUITY STRATEGY ETF
ROX	2052	 CASTLE BRANDS INC COM
ROYT	3094	 PACIFIC COAST OIL TRUST
RP	3116	 REALPAGE INC
RPAI	1042	 RETAIL PROPERTIES OF AMERICA INC
RPAI_A	-1	 -10
RPAI_A-CL	-1	 -10
RPD	3116	 RAPID7 INC COM STK (DE)
RPM	1010	 RPM INTERNATIONAL INC. (DELAWARE)
RPRX	-1	 -10
RPT	1042	 RPT REALTY
RPT_D	-1	 -10
RPXC	-1	 -10
RQI	1031	 COHEN&STEERS QUALITY INC RLTY FD
RRC	3094	 RANGE RESOURCES CORP
RRD	3105	 RR DONNELLEY & SONS CO
RRGB	1021	 RED ROBIN GOURMET BURGERS INC
RRR	1021	 RED ROCK RESORTS INC
RRTS	3106	 ROADRUNNER TRANSN SYS INC
RS	1010	 RELIANCE STEEL & ALUMINUM CO
RSG	3106	 REPUBLIC SERVICES INC
RSLS	2063	 RESHAPE LIFESCIENCES INC
RSO	-1	 -10
RSO_A	-1	 -10
RSO_B	-1	 -10
RSO_C	-1	 -10
RSPP	3094	 RSP PERMIAN INC
RST	3116	 ROSETTA STONE INC
RSYS	3116	 RADISYS CORP
RT	-1	 -10
RTEC	3116	 RUDOLPH TECHNOLOGIES INC
RTIX	2063	 RTI SURGICAL HOLDINGS INC
RTK	-1	 -10
RTN	3105	 RAYTHEON CO. (NEW)
RTNB	-1	 -10
RTRX	2063	 RETROPHIN INC
RTTR	2063	 RITTER PHARMACEUTICALS INC COM
RUBI	3116	 RUBICON PROJECT INC/THE
RUN	3116	 Sunrun Inc
RUSHA	-1	 -10
RUSHB	-1	 -10
RUTH	1021	 RUTH'S HOSPITALITY GROUP INC
RVEN	1042	 REVEN HOUSING REIT INC
RVLT	3116	 REVOLUTION LIGHTING TECHNOLOGI
RVNC	2063	 REVANCE THERAPEUTICS INC
RVP	2064	 RETRACTABLE TECHNOLOGIES INC.
RVRS	-1	 ETF SERIES SOLUTIONS TRUST - REVERSE CAP WEIGHTED US LARGE CAP ETF
RVSB	1032	 RIVERVIEW BANCORP INC
RVT	1031	 ROYCE VALUE TRUST INC.
RWC	-1	 -10
RWLK	2063	 REWALK ROBOTICS LTD
RWT	1042	 REDWOOD TST INC
RXDX	-1	 -10
RXII	-1	 -10
RXIIW	-1	 -10
RXN	3106	 REXNORD HOLDINGS INC
RXN_A	-1	 -10
RY	1032	 ROYAL BANK OF CANADA
RY_S-CL	-1	 -10
RY_T	-1	 -10
RYAAY	-1	 -10
RYAM	1010	 RAYONIER ADVANCED MATERIALS
RYAM_A	-1	 -10
RYB	2053	 RYB EDUCATION INC
RYI	3106	 RYERSON HOLDING CORP
RYN	1010	 RAYONIER INC (REIT)
RYTM	2063	 RHYTHM PHARMACEUTICALS INC.
RZA	-1	 REINSURANCE GRP OF AMERICA I
RZB	-1	 REINSURANCE GRP OF AMERICA I
S	3084	 SPRINT CORPORATION
SA	1010	 SEABRIDGE GOLD INC
SAB	-1	 Saratoga Investment Corp.
SABR	3116	 SABRE CORP
SACH	1042	 Sachem Capital Corp.
SAEX	3095	 SAEXPLORATION HOLDINGS INC
SAFE	1042	 SAFEHOLD INC
SAFM	2053	 SANDERSON FARMS INC
SAFT	1032	 SAFETY INSURANCE GROUP INC
SAGE	2063	 SAGE THERAPEUTICS INC
SAH	1020	 SONIC AUTOMOTIVE INC CL A
SAIA	3106	 SAIA INC
SAIC	3116	 SCIENCE APPLICATIONS INTERNATIONAL CORP
SAL	1032	 SALISBURY BANCORP INC
SALM	1021	 SALEM MEDIA GROUP INC
SALT	3106	 SCORPIO BULKERS INC
SAM	2052	 BOSTON BEER CO INC (THE) CL-A
SAMG	1031	 SILVERCREST ASSET MANAGEMENT GROUP INC
SAN	1032	 BANCO SANTDR CTRL HISP ADS(RP
SAN_A	-1	 -10
SAN_B	-1	 -10
SAN_C	-1	 -10
SAN_I	-1	 -10
SAND	1010	 SANDSTORM GOLD LTD
SANM	3116	 SANMINA CORP
SANW	2053	 S&W SEED CO
SAP	3116	 SAP AKTIENGESELL ADS(RP1/4 COM)
SAR	1031	 SARATOGA INVESTMENT CORP
SASR	1032	 SANDY SPRING BANCORP INC
SATS	3116	 ECHOSTAR CORP
SAUC	1021	 DIVERSIFIED RESTAURANT HOLDINGS INC
SAVE	3105	 SPIRIT AIRLINES INC
SB	3106	 SAFE BULKERS INC
SB_B	-1	 -10
SB_C	-1	 -10
SB_D	-1	 -10
SBAC	3084	 SBA COMMUNICATIONS CORP
SBBC	-1	 Scorpio Tankers Inc.
SBBP	2063	 Strongbridge Biopharma pl
SBBX	1032	 SB ONE BANCORP
SBCF	1032	 SEACOAST BANKING CORP OF FLORIDA
SBCP	-1	 -10
SBFG	1032	 SB FINANCIAL GROUP INC
SBFGP	-1	 -10
SBGI	1021	 SINCLAIR BROADCAST GP INC CL A
SBGL	1010	 SIBANYE GOLD LTD
SBH	1021	 SALLY BEAUTY CO INC
SBI	1031	 WESTERN ASSET INTERMEDIATE MUN
SBLK	3106	 STAR BULK CARRIERS CORP
SBLKL	-1	 -10
SBNA	-1	 SCORPIO TANKERS 6.7500% 5/15/20 SERIES
SBNB	-1	 -10
SBNY	1032	 SIGNATURE BANK
SBNYW	-1	 -10
SBOT	2063	 STELLAR BIOTECHNOLOGIES INC
SBOW	3094	 SilverBow Resources  Inc.
SBPH	2063	 SPRING BK PHARMACEUTICALS INC COM
SBR	3094	 SABINE ROYALTY TR UT BI
SBRA	1042	 SABRA HEALTHCARE REIT INC
SBRAP	-1	 -10
SBS	2074	 Companhia De Saneamento B
SBSI	1032	 SOUTHSIDE BANCSHARES INC
SBUX	1021	 STARBUCKS CORPORATION
SC	1032	 SANTANDER CONSUMER USA HOLDINGS INC
SCA	-1	 Stellus Capital Investment Corp
SCAC	3105	 SABAN CAPITAL ACQUISITION CORP
SCACU	-1	 -10
SCACW	-1	 -10
SCAP	-1	 ADVISORSHARES TRUST
SCCO	1010	 SOUTHERN COPPER CORPORATION COM STK
SCD	1031	 LMP CAPITAL AND INCOME FUND IN
SCE_B	-1	 -10
SCE_C	-1	 -10
SCE_D	-1	 -10
SCE_E	-1	 -10
SCE_G	-1	 -10
SCE_H	-1	 -10
SCE_J	-1	 -10
SCE_K	-1	 -10
SCE_L	-1	 -10
SCG	2074	 SCANA CORPORATION (NEW)
SCHK	-1	 CHARLES SCHWAB INVESTMENT MANAGEMENT  INC. - SCHWAB 1000 INDEX ETF
SCHL	1021	 SCHOLASTIC CORP
SCHN	1010	 SCHNITZER STEEL INDUSTRIES INC
SCHW	1032	 THE CHARLES SCHWAB CORPORATI
SCHW_B	-1	 -10
SCHW_B-CL	-1	 -10
SCHW_C	-1	 -10
SCHW_D	-1	 -10
SCI	1021	 SERVICE CORP INTL
SCKT	3116	 SOCKET MOBILE INC
SCL	1010	 STEPAN COMPANY
SCLN	-1	 -10
SCM	1031	 STELLUS CAPITAL INVESTMENT CORP
SCMP	-1	 -10
SCON	3116	 SUPERCONDUCTOR TECHS INC
SCS	3106	 STEELCASE INC CL A
SCSC	3116	 SCANSOURCE INC
SCVL	1021	 SHOE CARNIVAL INC (IN)
SCWX	3116	 SECUREWORKS CORP
SCX	3106	 STARRETT L.S. CC CL A
SCYX	2063	 SCYNEXIS INC
SD	3094	 SANDRIDGE ENERGY INC COM NEW (DE)
SDLP	3094	 SEADRILL PARTNERS LLC
SDPI	3095	 SUPERIOR DRILLING PRODUCTS INC
SDR	3094	 SANDRIDGE MISSISSIPPIAN TRUST II
SDRL	3094	 Seadrill Limited
SDT	3094	 SANDRIDGE MISSISSIPPIAN TRUST I
SDVY	-1	 FIRST TRUST EXCHANGE-TRADED FUND VI - FIRST TRUST SMID CAP RISING DIVIDEND ACHIEVERS ETF
SE	3116	 SEA LTD
SEAC	3116	 SEACHANGE INTERNATIONAL INC
SEAS	1021	 SEAWORLD ENTERTAINMENT INC
SEB	3105	 SEABOARD CORP MASS
SECO	1021	 SECOO HOLDING LTD
SECT	-1	 MAIN SECTOR ROTATION ETF
SEDG	3116	 SOLAREDGE TECHNOLOGIES INC
SEE	1021	 SEALED AIR CORP(NEW)
SEED	2053	 ORIGIN AGRITECH LTD
SEIC	1031	 SEI INVESTMENTS CO
SELB	2063	 Selecta Biosciences Inc
SELF	1042	 GLOBAL SELF STORAGE INC
SEM	2063	 SELECT MEDICAL HOLDINGS CORP
SEMG	3094	 SEMGROUP CORP
SENEA	-1	 -10
SENEB	-1	 -10
SENS	2064	 SENSEONICS HOLDINGS INC
SEP	3094	 SPECTRA ENERGY PARTNERS LP
SERV	3105	 SERVICEMASTER GLOBAL HOLDINGS INC
SF	1032	 STIFEL FINANCIAL CORP
SF_A	-1	 -10
SFB	-1	 SF 5.2 10/45/47
SFBC	1032	 SOUND FINANCIAL BANCORP INC
SFBS	1032	 SERVISFIRST BANCSHARES INC
SFE	1031	 SAFEGUARD SCIENTIFICS INC
SFHY	-1	 WISDOMTREE TRUST - WISDOMTREE FUNDAMENTAL U.S. SHORT-TERM HIGH YIELD CORPORATE BOND FUND
SFIG	-1	 WISDOMTREE TRUST - WISDOMTREE FUNDAMENTAL U.S. SHORT-TERM CORPORATE BOND FUND
SFL	3106	 SHIP FINANCE INTERNATIONAL LTD
SFLY	1021	 SHUTTERFLY INC
SFM	2053	 SPROUTS FARMERS MARKET INC
SFNC	1032	 SIMMONS FIRST NATL CRP CL-A
SFR	-1	 -10
SFS	2053	 SMART & FINAL STORES INC
SFST	1032	 SOUTHERN FIRST BANCSHARES INC
SFUN	3116	 FANG HOLDINGS LTD
SGA	1021	 SAGA COMMUNICATIONS INC
SGB	1032	 SOUTHWEST GEORGIA FINL CORP
SGBX	3106	 SG Blocks Inc
SGC	1021	 SUPERIOR GROUP OF COMPANIES INC..
SGEN	2063	 SEATTLE GENETICS INC
SGF	-1	 -10
SGH	3116	 SMART GLOBAL HOLDINGS INC
SGLB	3116	 SIGMA LABS INC
SGLBW	-1	 -10
SGMA	3116	 SIGMATRON INTL INC
SGMO	2063	 SANGAMO THERAPEUTICS INC
SGMS	1021	 SCIENTIFIC GAMES CORP
SGOC	3116	 SGOCO GROUP LTD
SGQI	-1	 -10
SGRP	3105	 SPAR GROUP INC
SGRY	2063	 SURGERY PARTNERS INC COM
SGU	3094	 STAR GROUP L.P.
SGY	-1	 -10
SGY-WS	-1	 -10
SGYP	2063	 SYNERGY PHARMACEUTICALS INC
SGZA	-1	 -10
SHAG	-1	 WISDOMTREE TRUST - WISDOMTREE BARCLAYS YIELD ENHANCED U.S. SHORT-TERM AGGREGATE BOND FUND
SHAK	1021	 SHAKE SHACK INC
SHBI	1032	 SHORE BANCSHARES INC
SHE	-1	 SSGA ACTIVE TRUST - SPDR SSGA GENDER DIVERSITY INDEX ETF
SHEN	3084	 SHENANDOAH TELECOMM CO.
SHG	1032	 SHINHAN FINL GRP CO LTD ADS(REP 2 COMM)
SHI	3095	 SINOPEC SHANGHAI ADS (1OO CLH)
SHIP	3106	 SEANERGY MARITIME HOLDINGS CORP
SHIPW	-1	 -10
SHLD	1021	 SEARS HOLDINGS CORP
SHLDW	-1	 -10
SHLM	1010	 SCHULMAN A INC
SHLO	3106	 SHILOH INDUSTRIES INC
SHLX	3094	 SHELL MIDSTREAM PARTNERS LP
SHNY	-1	 DIREXION SHARES ETF TRUST - DIREXION DAILY SILVER MINERS INDEX BULL 2X SHARES
SHO	1042	 SUNSTONE HOTEL INVESTORS INC
SHO_E	-1	 -10
SHO_F	-1	 -10
SHOO	1021	 MADDEN (STEVEN) LTD
SHOP	3116	 SHOPIFY INC CL A (CDA)
SHOS	1021	 SEARS HOMETOWN AND OUTLET STORES INC
SHPG	2063	 SHIRE PLC AMERICAN DEPOSITORY SHS
SHSP	1020	 SHARPSPRING INC
SHW	1010	 SHERWIN-WILLIAMS CO
SID	1010	 COMPANHIA SIDERURGICA NACIONAL  ADS (EA PRTG 1 COM)
SIEB	1032	 SIEBERT FINANCIAL CORP
SIEN	2064	 SIENTRA INC
SIF	3106	 SIFCO INDUSTRIES INC
SIFI	1032	 SI FINANCIAL GROUP INC
SIFY	3084	 SIFY TECHNOLOGIES LTD
SIG	1021	 SIGNET JEWELERS LTD
SIGI	1032	 SELECTIVE INSURANCE GROUP INC
SIGM	3116	 SIGMA DESIGNS INC
SILC	3116	 SILICOM LTD
SIM	1010	 GRUPO SIMEC SA DE CV ADS(20C-B
SIMO	3116	 SILICON MOTION TECHNOLOGY CORP
SINA	3116	 SINA CORPORATION
SINO	3106	 SINO-GLOBAL SHIPPING AMERICA LTD
SIR	1042	 SELECT INCOME REIT
SIRI	1021	 SIRIUS XM HOLDINGS INC
SITE	3106	 SITEONE LANDSCAPE SUPPLY INC
SITO	3084	 SITO MOBILE LTD
SIVB	1032	 SVB FINANCIAL GROUP
SIVBO	-1	 -10
SIX	1021	 SIX FLAGS ENTERTAINMENT CORP
SJI	2074	 SOUTH JERSEY INDS INC
SJM	2053	 J.M. SMUCKER CO (NEW)
SJR	3084	 SHAW COMMS INC CL B NON-VT PRT
SJT	3094	 SAN JUAN BASIN ROYALTY TR
SJW	2074	 SJW GROUP
SKIS	1021	 PEAK RESORTS INC
SKLN	-1	 -10
SKM	3084	 SK Telecom Co Ltd
SKT	1042	 TANGER FACTORY OUTLET CENTERS
SKX	1021	 SKECHERS USA INC
SKY	1021	 SKYLINE CHAMPION CORP
SKYS	2074	 SKY SOLAR HOLDINGS LTD
SKYW	3105	 SKYWEST INC
SLAB	3116	 SILICON LABORATORIES INC
SLB	3095	 SCHLUMBERGER LTD.
SLCA	1010	 US SILICA HOLDINGS INC
SLCT	1032	 SELECT BANCORP INC
SLD	-1	 -10
SLDA	-1	 -10
SLF	1032	 SUN LIFE FINANCIAL INC
SLG	1042	 SL GREEN REALTY CORP
